,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
2099,27,179,8.0,25.0,7.0,1780.0,4,4,81.2,0,6.69,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.4,0.8,0.9,0.1,0.0,0.0,0.3,0.2,1.4,1.1,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2100,24,185,15.0,1.0,6.0,413.0,1,0,81.3,0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.1,0.0,0.0,0.2,0.1,1.1,0.8,0.0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
2101,25,183,25.0,1.0,1.0,1563.0,0,8,84.7,3,7.02,0.2,0.0,0.0,0.0,0.2,0.1,0.5,0.8,1.4,1.4,0.8,0.0,0.0,0.0,0.9,0.0,1.9,1.5,0.0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2102,24,191,25.0,1.0,6.0,810.0,0,0,88.0,0,6.41,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.4,0.9,0.0,0.0,0.0,0.6,0.1,0.8,0.2,0.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2103,26,175,2.0,25.0,12.0,643.0,0,0,87.8,0,6.21,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.3,0.5,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2104,26,189,2.5,1.0,11.0,676.0,0,0,70.4,0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.0,0.0,0.0,0.1,0.1,0.7,0.4,0.0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2105,21,194,3.5,49.0,1.0,22.0,0,0,91.7,0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2106,20,179,2.0,37.0,7.0,107.0,0,0,88.1,0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2107,30,180,4.0,1.0,1.0,2144.0,1,2,82.6,1,6.67,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.6,1.1,2.1,1.7,0.0,0.0,0.0,1.2,0.0,1.8,0.8,0.0,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
2108,25,192,14.0,25.0,0.0,1314.0,1,1,89.4,2,7.01,0.0,0.0,0.0,0.0,0.1,1.0,0.2,0.7,3.9,0.7,0.9,0.0,0.1,0.0,0.9,0.0,0.8,0.5,0.1,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2109,23,189,2.0,25.0,1.0,7.0,0,0,75.0,0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2110,31,193,3.5,25.0,0.0,1630.0,0,0,90.0,0,6.75,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.2,4.4,0.3,1.4,0.0,0.0,0.0,1.9,0.0,0.2,0.3,0.0,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2111,29,183,3.0,25.0,11.0,687.0,0,0,83.9,0,6.35,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,1.2,0.3,0.4,0.0,0.0,0.0,0.3,0.1,0.7,0.6,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2112,32,184,4.0,25.0,5.0,605.0,1,0,89.2,0,6.27,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.9,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2113,30,178,3.0,13.0,6.0,998.0,1,1,79.3,0,6.35,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.6,1.1,0.6,1.0,0.1,0.0,0.0,0.4,0.0,1.0,0.8,0.1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2114,27,183,7.0,37.0,7.0,1905.0,6,4,74.9,2,6.56,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.2,0.8,0.8,0.1,0.0,0.0,0.1,0.6,2.1,0.9,0.1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2115,24,182,3.5,37.0,10.0,1173.0,1,0,79.6,0,6.58,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.6,1.4,1.9,1.3,0.0,0.0,0.0,0.5,0.0,0.8,0.5,0.0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
2116,31,177,8.0,13.0,8.0,1420.0,6,3,86.5,4,6.92,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.1,2.5,0.3,0.2,0.0,0.0,0.1,0.3,1.7,1.2,0.1,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
2117,29,189,2.5,1.0,2.0,1685.0,0,0,84.0,0,6.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,2.6,0.4,1.3,0.0,0.0,0.0,0.8,0.0,0.3,0.1,0.0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2118,37,167,1.0,1.0,20.0,949.0,8,1,86.7,0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.8,0.7,0.2,0.0,0.0,0.1,0.0,0.7,0.7,0.1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2119,27,185,1.8,1.0,3.0,2451.0,1,3,82.2,0,6.36,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.4,1.9,0.3,1.4,0.0,0.0,0.0,0.5,0.0,0.8,0.6,0.0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2120,42,188,0.6,1.0,0.0,900.0,0,0,72.5,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2121,28,193,12.0,1.0,5.0,142.0,1,0,79.2,0,6.55,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.8,0.2,0.8,0.2,0.0,0.0,0.5,0.0,0.0,0.2,0.2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2122,30,194,1.0,25.0,0.0,630.0,0,0,80.8,0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2123,24,182,26.0,1.0,4.0,2186.0,1,0,93.9,0,6.63,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2.3,0.6,0.8,0.0,0.0,0.0,0.6,0.1,0.7,0.2,0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2124,20,185,25.0,37.0,9.0,1989.0,0,0,86.1,0,6.54,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,3.2,0.4,0.7,0.0,0.0,0.0,0.8,0.0,0.4,0.1,0.0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2125,24,189,2.5,1.0,6.0,413.0,3,0,72.5,2,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.9,0.1,0.2,0.0,0.0,0.1,1.5,1.4,0.0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2126,35,193,1.5,13.0,0.0,270.0,0,0,76.0,0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2127,30,180,14.0,37.0,17.0,840.0,2,2,91.9,0,6.47,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.4,0.7,0.3,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2128,25,183,2.5,25.0,19.0,1109.0,1,1,75.4,0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,0.5,0.0,0.0,0.0,0.7,0.1,1.1,0.4,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2129,22,191,7.0,49.0,3.0,139.0,0,0,97.5,0,6.34,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2130,25,188,75.0,37.0,7.0,2246.0,7,8,77.0,4,7.06,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.1,1.6,0.5,0.2,0.0,0.0,0.2,0.2,1.5,1.1,0.1,4,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
2131,34,185,1.5,1.0,8.0,418.0,0,0,89.3,1,6.44,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.7,0.0,0.6,0.3,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2132,26,187,30.0,1.0,3.0,852.0,6,1,72.9,2,6.87,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.2,1.3,1.8,0.5,0.0,0.0,0.1,0.3,2.3,0.8,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2133,24,188,22.0,49.0,6.0,2130.0,0,8,84.5,0,6.83,0.1,0.0,0.0,0.0,0.2,0.1,0.3,0.3,1.1,1.1,0.5,0.0,0.0,0.0,0.6,0.0,0.9,0.3,0.0,3,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
2134,21,185,0.7,49.0,3.0,23.0,0,0,55.6,0,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2135,28,178,3.5,13.0,17.0,1267.0,3,2,81.4,0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.9,0.1,0.0,0.0,0.1,0.0,0.5,0.4,0.0,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
2136,22,197,2.5,49.0,0.0,1080.0,0,0,68.9,0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2137,20,173,10.0,49.0,5.0,1657.0,0,2,84.2,0,6.4,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.5,0.9,0.4,1.4,0.0,0.0,0.0,0.5,0.0,1.5,1.0,0.0,6,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
2138,33,180,6.5,13.0,0.0,2883.0,0,2,88.9,0,6.67,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.9,1.5,0.5,1.3,0.0,0.0,0.0,1.1,0.0,0.9,0.4,0.0,6,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
2139,21,190,18.0,1.0,0.0,779.0,0,1,88.1,1,7.06,0.0,0.0,0.0,0.0,0.1,1.1,0.2,0.2,5.2,0.2,0.8,0.0,0.0,0.0,1.2,0.1,0.2,0.0,0.1,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2140,28,183,20.0,25.0,6.0,1616.0,12,3,71.4,4,7.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,1.4,1.0,0.4,0.0,0.0,0.3,0.4,1.4,0.9,0.2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
2141,25,180,6.0,1.0,10.0,829.0,1,1,81.0,0,6.43,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.8,0.4,0.1,0.0,0.0,0.2,0.1,1.2,0.4,0.0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
2142,21,182,2.0,37.0,0.0,143.0,0,0,81.5,0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.7,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2143,31,175,1.0,13.0,9.0,1199.0,0,0,81.2,0,6.26,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.6,1.6,0.7,0.5,0.0,0.0,0.0,0.3,0.0,0.4,0.2,0.0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2144,31,188,2.0,1.0,8.0,174.0,0,0,87.0,0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.9,0.8,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2145,24,190,8.0,1.0,0.0,2783.0,9,1,68.2,0,6.58,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.8,1.5,1.6,0.2,0.0,0.0,0.1,0.6,2.9,1.2,0.4,5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
